"source","report_date","state_name","county_name","cases_count"
"https://www.fox4news.com/news/texas-measles-outbreak-2025-state-identifies-36-new-cases-total-541",2025-04-11,"Texas","El Paso",3
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","Cochran",12
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","Dallam",7
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","Dawson",21
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","Ector",8
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","Gaines",364
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","Garza",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","Hale",5
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","Hockley",3
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","Lamar",11
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","Lamb",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","Lubbock",41
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","Lynn",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","Martin",3
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","Terry",47
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","Yoakum",18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","Andrews",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","Harris",4
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","Midland",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","Rockwall",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","Travis",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","Erath",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","Fort Bend",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","Brown",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","Borden",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","Randall",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","El Paso",7
"https://www.fox4news.com/news/texas-measles-outbreak-2025-april-15-update",2025-04-15,"Texas","Reeves",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Cochran",12
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Dallam",7
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Dawson",24
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Ector",9
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Gaines",371
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Garza",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Hale",5
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Hockley",5
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Lamar",11
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Lamb",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Lubbock",42
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Lynn",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Martin",3
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Terry",52
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Yoakum",19
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Andrews",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Harris",4
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Midland",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Rockwall",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Travis",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Erath",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Fort Bend",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Brown",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Borden",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Randall",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","El Paso",18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Reeves",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Parmer",4
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Potter",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Brazoria",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-rise-nearly-600",2025-04-18,"Texas","Upshur",15
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Cochran",12
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Dallam",7
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Dawson",23
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Ector",10
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Gaines",386
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Garza",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Hale",5
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Hockley",5
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Lamar",11
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Lamb",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Lubbock",47
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Lynn",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Martin",3
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Terry",54
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Yoakum",19
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Andrews",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Harris",4
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Midland",3
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Rockwall",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Travis",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Erath",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Fort Bend",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Brown",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Borden",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Randall",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","El Paso",20
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Reeves",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Parmer",4
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Potter",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Brazoria",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Upshur",15
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-surpass-600",2025-04-22,"Texas","Bailey",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Cochran",14
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Dallam",7
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Dawson",25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Ector",10
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Gaines",393
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Garza",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Hale",5
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Hockley",5
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Lamar",14
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Lamb",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Lubbock",47
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Lynn",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Martin",3
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Terry",59
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Yoakum",19
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Andrews",3
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Harris",4
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Midland",3
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Rockwall",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Travis",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Erath",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Fort Bend",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Brown",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Borden",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Randall",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","El Paso",22
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Reeves",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Parmer",4
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Potter",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Brazoria",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Upshur",18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Bailey",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Atascosa",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-cases-climb-646-since-january",2025-04-25,"Texas","Collin",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Cochran",14
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Dallam",7
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Dawson",25
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Ector",10
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Gaines",396
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Garza",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Hale",5
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Hockley",5
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Lamar",17
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Lamb",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Lubbock",48
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Lynn",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Martin",3
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Terry",59
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Yoakum",19
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Andrews",3
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Harris",4
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Midland",3
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Rockwall",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Travis",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Erath",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Fort Bend",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Brown",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Borden",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Randall",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","El Paso",32
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Reeves",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Parmer",4
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Potter",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Brazoria",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Upshur",18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Bailey",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Atascosa",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Collin",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-17-new-cases-reported",2025-04-29,"Texas","Shackleford",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Cochran",14
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Dallam",7
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Dawson",26
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Ector",11
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Gaines",396
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Garza",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Hale",5
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Hockley",6
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Lamar",17
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Lamb",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Lubbock",50
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Lynn",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Martin",3
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Terry",59
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Yoakum",19
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Andrews",3
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Harris",4
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Midland",3
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Rockwall",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Travis",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Erath",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Fort Bend",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Brown",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Borden",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Randall",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","El Paso",38
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Reeves",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Parmer",4
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Potter",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Brazoria",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Upshur",5
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Bailey",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Atascosa",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Collin",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Shackleford",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Denton",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Eastland",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-2-update",2025-05-02,"Texas","Hardeman",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Cochran",14
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Dallam",7
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Dawson",26
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Ector",11
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Gaines",403
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Garza",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Hale",6
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Hockley",6
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Lamar",18
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Lamb",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Lubbock",51
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Lynn",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Martin",3
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Terry",60
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Yoakum",20
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Andrews",3
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Harris",4
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Midland",3
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Rockwall",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Travis",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Erath",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Fort Bend",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Brown",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Borden",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Randall",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","El Paso",44
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Reeves",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Parmer",5
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Potter",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Brazoria",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Upshur",5
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Bailey",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Atascosa",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Collin",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Shackleford",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Denton",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Eastland",2
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Hardeman",1
"https://www.fox4news.com/news/texas-measles-outbreak-2025-may-6-update",2025-05-06,"Texas","Tarrant",2
"https://www.fox4news.com/news/texas-measles-outbreak-may-9",2025-05-09,"Texas","Cochran",14
"https://www.fox4news.com/news/texas-measles-outbreak-may-9",2025-05-09,"Texas","Dallam",7
"https://www.fox4news.com/news/texas-measles-outbreak-may-9",2025-05-09,"Texas","Dawson",26
"https://www.fox4news.com/news/texas-measles-outbreak-may-9",2025-05-09,"Texas","Ector",11
"https://www.fox4news.com/news/texas-measles-outbreak-may-9",2025-05-09,"Texas","Gaines",403
"https://www.fox4news.com/news/texas-measles-outbreak-may-9",2025-05-09,"Texas","Garza",2
"https://www.fox4news.com/news/texas-measles-outbreak-may-9",2025-05-09,"Texas","Hale",6
"https://www.fox4news.com/news/texas-measles-outbreak-may-9",2025-05-09,"Texas","Hockley",6
"https://www.fox4news.com/news/texas-measles-outbreak-may-9",2025-05-09,"Texas","Lamar",19
"https://www.fox4news.com/news/texas-measles-outbreak-may-9",2025-05-09,"Texas","Lamb",1
"https://www.fox4news.com/news/texas-measles-outbreak-may-9",2025-05-09,"Texas","Lubbock",51
"https://www.fox4news.com/news/texas-measles-outbreak-may-9",2025-05-09,"Texas","Lynn",2
"https://www.fox4news.com/news/texas-measles-outbreak-may-9",2025-05-09,"Texas","Martin",3
"https://www.fox4news.com/news/texas-measles-outbreak-may-9",2025-05-09,"Texas","Terry",60
"https://www.fox4news.com/news/texas-measles-outbreak-may-9",2025-05-09,"Texas","Yoakum",20
"https://www.fox4news.com/news/texas-measles-outbreak-may-9",2025-05-09,"Texas","Andrews",3
"https://www.fox4news.com/news/texas-measles-outbreak-may-9",2025-05-09,"Texas","Harris",4
